"exam_date"	"exam_year"	"exam_month"	"has_order"	"has_order_b"	"ex_on_behalf"	"count_exts"	"count_names"	"ext_gender"	"names_gender"	"has_child16"	"child16_only"	"b_child16"	"exam_type"	"exam_type_bsv"	"ext_type"	"bastardy_s"	"exam_id"	"rv_id"	"multi_rv_id"
"1788-11-05"	1788	11	"no"	0	0	1	2	"f"	"fm"	0	0	0	"settlement"	"sv"	"single_examinant"	"bastardmother"	"WCCDEP358280188"	""	""
"1788-11-06"	1788	11	"no"	0	0	1	5	"f"	"fm"	1	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358010253"	""	""
"1788-11-08"	1788	11	"no"	0	0	1	1	"m"	"m"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358020109"	""	""
"1788-11-11"	1788	11	"yes"	1	0	1	3	"f"	"fm"	1	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358020110"	"WCCDRV36901_1529"	""
"1788-11-11"	1788	11	"no"	0	0	1	3	"f"	"fm"	0	0	0	"settlement"	"sv"	"single_examinant"	"bastardmother"	"WCCDEP358280190"	""	""
"1788-11-11"	1788	11	"no"	0	0	1	4	"f"	"fm"	1	0	1	"bastardy"	"b"	"single_examinant"	"bastardmother"	"WCCDEP358280192"	""	""
"1788-11-21"	1788	11	"no"	0	0	1	2	"f"	"fm"	0	0	0	"bastardy"	"b"	"single_examinant"	"bastardmother"	"WCCDEP358280194"	""	""
"1788-11-24"	1788	11	"no"	0	0	1	2	"f"	"fm"	0	0	0	"bastardy"	"b"	"single_examinant"	"bastardmother"	"WCCDEP358280196"	""	""
"1788-11-27"	1788	11	"no"	0	0	1	3	"f"	"fm"	1	0	1	"settlement"	"sv"	"single_examinant"	"bastardmother"	"WCCDEP358280198"	""	""
"1788-11-29"	1788	11	"no"	0	0	1	3	"f"	"fm"	1	0	1	"settlement"	"sv"	"single_examinant"	"bastardmother"	"WCCDEP358020111"	""	""
"1788-12-01"	1788	12	"yes"	1	1	2	3	"m"	"fm"	1	1	1	"settlement"	"sv"	"multi_on_behalf"	"bastard"	"WCCDEP358020112"	""	"WCCDRV36901_1540 | WCCDRV36901_1542"
"1788-12-01"	1788	12	"yes"	1	0	1	2	"f"	"fm"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358020113"	"WCCDRV36901_1541"	""
"1788-12-04"	1788	12	"yes"	1	0	1	2	"m"	"fm"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358020114"	"WCCDRV36901_1538"	""
"1788-12-05"	1788	12	"no"	0	0	1	1	"m"	"m"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358020115"	""	""
"1788-12-05"	1788	12	"no"	0	0	1	2	"f"	"fm"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358020116"	""	""
"1788-12-06"	1788	12	"yes"	1	0	1	2	"f"	"fm"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358010254"	"WCCDRV36901_1536"	""
"1788-12-06"	1788	12	"yes"	1	0	1	2	"f"	"f"	1	0	1	"settlement"	"sv"	"single_examinant"	"bastardmother"	"WCCDEP358020117"	"WCCDRV36901_1537"	""
"1788-12-06"	1788	12	"no"	0	0	1	4	"f"	"fm"	1	0	1	"settlement"	"sv"	"single_examinant"	"bastardmother"	"WCCDEP358280200"	""	""
"1788-12-09"	1788	12	"no"	0	0	1	2	"f"	"fm"	0	0	0	"bastardy"	"b"	"single_examinant"	"bastardmother"	"WCCDEP358280202"	""	""
"1788-12-09"	1788	12	"no"	0	0	1	3	"f"	"fm"	1	0	1	"settlement"	"sv"	"single_examinant"	"bastardmother"	"WCCDEP358280204"	""	""
"1788-12-10"	1788	12	"yes"	1	0	1	6	"m"	"fm"	1	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358010255"	"WCCDRV36901_1535"	""
"1788-12-10"	1788	12	"yes"	1	0	1	1	"m"	"m"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358010256"	"WCCDRV36901_1534"	""
"1788-12-13"	1788	12	"yes"	1	0	1	2	"m"	"fm"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358020118"	"WCCDRV36901_1533"	""
"1788-12-16"	1788	12	"yes"	1	0	1	4	"m"	"fm"	1	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358020120"	"WCCDRV36901_1531"	""
"1788-12-26"	1788	12	"yes"	1	0	1	3	"m"	"fm"	1	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358020121"	"WCCDRV36901_1539"	""
"1788-12-30"	1788	12	"yes"	1	0	1	5	"m"	"fm"	1	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358020122"	"WCCDRV36901_1530"	""
"1789-01-00"	1789	1	"no"	0	0	1	7	"f"	"fm"	1	0	1	"settlement"	"sv"	"single_examinant"	"bastardmother"	"WCCDEP358010045"	""	""
"1789-01-00"	1789	1	"no"	0	0	1	5	"m"	"fm"	1	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358020127"	""	""
"1789-01-02"	1789	1	"no"	0	0	1	5	"m"	"fm"	1	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358010257"	""	""
"1789-01-02"	1789	1	"no"	0	0	1	7	"f"	"fm"	1	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358010258"	""	""
"1789-01-08"	1789	1	"yes"	1	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358010259"	"WCCDRV36901_1544"	""
"1789-01-08"	1789	1	"yes"	1	0	1	1	"m"	"m"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358010260"	"WCCDRV36901_1543"	""
"1789-01-09"	1789	1	"yes"	1	0	1	2	"m"	"fm"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358010261"	"WCCDRV36901_1545"	""
"1789-01-10"	1789	1	"yes"	1	0	1	2	"m"	"fm"	1	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358010044"	"WCCDRV36901_1363"	""
"1789-01-13"	1789	1	"yes"	1	0	1	1	"m"	"m"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358020124"	"WCCDRV36901_1546"	""
"1789-01-14"	1789	1	"yes"	1	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358020125"	"WCCDRV36901_1548"	""
"1789-01-14"	1789	1	"yes"	1	0	1	1	"m"	"m"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358020126"	"WCCDRV36901_1547"	""
"1789-01-17"	1789	1	"no"	0	0	1	2	"f"	"fm"	0	0	0	"bastardy"	"b"	"single_examinant"	"bastardmother"	"WCCDEP358280210"	""	""
"1789-01-19"	1789	1	"no"	0	0	1	4	"f"	"fm"	1	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358020123"	""	""
"1789-01-22"	1789	1	"no"	0	0	1	2	"f"	"fm"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358010321"	""	""
"1789-02-07"	1789	2	"yes"	1	1	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_on_behalf"	""	"WCCDEP358010263"	"WCCDRV36901_1550"	""
"1789-02-07"	1789	2	"yes"	1	1	2	4	"fm"	"fm"	1	1	0	"settlement"	"sv"	"multi_on_behalf"	""	"WCCDEP358010264"	"WCCDRV36901_1552"	""
"1789-02-10"	1789	2	"yes"	1	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358020128"	"WCCDRV36901_1553"	""
"1789-02-10"	1789	2	"no"	0	0	1	2	"f"	"fm"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358020129"	""	""
"1789-02-12"	1789	2	"no"	0	0	1	2	"f"	"fm"	0	0	0	"bastardy"	"b"	"single_examinant"	"bastardmother"	"WCCDEP358280214"	""	""
"1789-02-16"	1789	2	"no"	0	0	1	2	"m"	"m"	1	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358010265"	""	""
"1789-02-18"	1789	2	"no"	0	0	1	2	"f"	"fm"	0	0	0	"bastardy"	"b"	"single_examinant"	"bastardmother"	"WCCDEP358280216"	""	""
"1789-02-25"	1789	2	"yes"	1	0	1	1	"f"	"f"	1	1	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358010266"	"WCCDRV36901_1554"	""
"1789-02-25"	1789	2	"no"	0	0	1	2	"f"	"fm"	0	0	0	"settlement"	"sv"	"single_examinant"	"bastardmother"	"WCCDEP358280218"	""	""
"1789-02-26"	1789	2	"yes"	1	0	1	3	"m"	"fm"	1	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358010267"	"WCCDRV36901_1557"	""
"1789-02-26"	1789	2	"yes"	1	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358010268"	"WCCDRV36901_1556"	""
"1789-02-26"	1789	2	"no"	0	0	1	6	"m"	"fm"	1	0	1	"settlement"	"sv"	"single_examinant"	"[bastardfather]"	"WCCDEP358010269"	""	""
"1789-02-26"	1789	2	"yes"	1	1	1	2	"f"	"fm"	1	1	0	"settlement"	"sv"	"single_on_behalf"	""	"WCCDEP358010270"	"WCCDRV36901_1555"	""
"1789-02-26"	1789	2	"yes"	1	0	1	3	"f"	"fm"	1	0	1	"settlement"	"sv"	"single_examinant"	"bastardmother"	"WCCDEP358280220"	"WCCDRV36901_1556"	""
"1789-02-27"	1789	2	"yes"	1	0	1	3	"m"	"fm"	1	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358010271"	"WCCDRV36901_1557"	""
"1789-02-28"	1789	2	"no"	0	0	1	2	"f"	"fm"	0	0	0	"settlement"	"sv"	"single_examinant"	"bastardmother"	"WCCDEP358280212"	""	""
"1789-03-05"	1789	3	"no"	0	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358010272"	""	""
"1789-03-07"	1789	3	"no"	0	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358010273"	""	""
"1789-03-09"	1789	3	"yes"	1	0	1	1	"m"	"m"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358010274"	"WCCDRV36901_1558"	""
"1789-03-09"	1789	3	"yes"	1	0	1	1	"m"	"m"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358010275"	"WCCDRV36901_1559"	""
"1789-03-13"	1789	3	"yes"	1	0	1	2	"f"	"fm"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358010276"	"WCCDRV36901_1560"	""
"1789-03-13"	1789	3	"no"	0	0	1	2	"f"	"fm"	0	0	0	"bastardy"	"b"	"single_examinant"	"bastardmother"	"WCCDEP358280223"	""	""
"1789-03-15"	1789	3	"no"	0	0	1	2	"f"	"fm"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358020190"	""	""
"1789-03-16"	1789	3	"yes"	1	0	1	3	"f"	"fm"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358010277"	"WCCDRV36901_1561"	""
"1789-03-16"	1789	3	"no"	0	0	1	2	"m"	"fm"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358020130"	""	""
"1789-03-21"	1789	3	"no"	0	0	1	6	"m"	"fm"	1	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358020131"	""	""
"1789-03-25"	1789	3	"yes"	1	0	1	3	"m"	"fm"	1	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358010279"	"WCCDRV36901_1565"	""
"1789-03-25"	1789	3	"yes"	1	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358010280"	"WCCDRV36901_1603"	""
"1789-03-26"	1789	3	"yes"	1	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358020132"	"WCCDRV36901_1567"	""
"1789-03-26"	1789	3	"yes"	1	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358020133"	"WCCDRV36901_1566"	""
"1789-03-31"	1789	3	"yes"	1	0	1	2	"f"	"fm"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358010281"	"WCCDRV36901_1569"	""
"1789-04-01"	1789	4	"no"	0	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358020134"	""	""
"1789-04-02"	1789	4	"yes"	1	0	1	2	"f"	"fm"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358020135"	"WCCDRV36901_1570"	""
"1789-04-02"	1789	4	"no"	0	0	1	2	"f"	"fm"	0	0	0	"bastardy"	"b"	"single_examinant"	"bastardmother"	"WCCDEP358280224"	""	""
"1789-04-06"	1789	4	"yes"	1	0	1	1	"m"	"m"	1	1	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358010282"	"WCCDRV36901_1572"	""
"1789-04-07"	1789	4	"no"	0	0	1	2	"f"	"fm"	0	0	0	"bastardy"	"b"	"single_examinant"	"bastardmother"	"WCCDEP358280226"	""	""
"1789-04-11"	1789	4	"yes"	1	0	1	3	"f"	"fm"	1	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358010285"	"WCCDRV36901_1571"	""
"1789-04-11"	1789	4	"no"	0	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358020136"	""	""
"1789-04-13"	1789	4	"no"	0	1	1	1	"m"	"m"	0	0	0	"settlement"	"sv"	"single_on_behalf"	""	"WCCDEP358020137"	""	""
"1789-04-18"	1789	4	"yes"	1	1	1	1	"m"	"m"	1	1	0	"settlement"	"sv"	"single_on_behalf"	""	"WCCDEP358020138"	"WCCDRV36901_1573"	""
"1789-04-22"	1789	4	"yes"	1	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358010286"	"WCCDRV36901_1586"	""
"1789-04-22"	1789	4	"yes"	1	0	1	3	"f"	"fm"	1	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358020139"	"WCCDRV36901_1575"	""
"1789-05-00"	1789	5	"no"	0	1	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_on_behalf"	""	"WCCDEP358020148"	""	""
"1789-05-04"	1789	5	"yes"	1	0	1	1	"f"	"f"	1	1	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358020141"	"WCCDRV36901_1587"	""
"1789-05-07"	1789	5	"no"	0	1	1	3	"f"	"fm"	1	1	0	"settlement"	"sv"	"single_on_behalf"	""	"WCCDEP358020142"	""	""
"1789-05-12"	1789	5	"no"	0	1	1	3	"f"	"fm"	1	1	0	"settlement"	"sv"	"single_on_behalf"	""	"WCCDEP358010287"	""	""
"1789-05-14"	1789	5	"no"	0	0	1	2	"f"	"fm"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358020143"	""	""
"1789-05-14"	1789	5	"no"	0	0	1	2	"f"	"fm"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358020144"	""	""
"1789-05-15"	1789	5	"yes"	1	0	1	2	"f"	"fm"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358020146"	"WCCDRV36901_1617"	""
"1789-05-19"	1789	5	"yes"	1	0	1	2	"f"	"fm"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358020149"	"WCCDRV36901_1595"	""
"1789-05-23"	1789	5	"no"	0	0	1	7	"f"	"fm"	1	0	1	"settlement"	"sv"	"single_examinant"	"bastardmother"	"WCCDEP358010289"	""	""
"1789-05-23"	1789	5	"no"	0	0	1	3	"f"	"fm"	1	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358010290"	""	""
"1789-05-25"	1789	5	"yes"	1	1	2	2	"fm"	"fm"	1	1	0	"settlement"	"sv"	"multi_on_behalf"	""	"WCCDEP358020147"	"WCCDRV36901_1590"	""
"1789-06-02"	1789	6	"no"	0	0	1	3	"f"	"fm"	1	0	1	"settlement"	"sv"	"single_examinant"	"bastardmother"	"WCCDEP358280228"	""	""
"1789-06-05"	1789	6	"no"	0	0	1	6	"f"	"fm"	1	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358010291"	""	""
"1789-06-05"	1789	6	"no"	0	0	1	4	"f"	"fm"	1	0	1	"settlement"	"sv"	"single_examinant"	"bastardmother"	"WCCDEP358280230"	""	""
"1789-06-08"	1789	6	"no"	0	0	1	2	"m"	"fm"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358010293"	""	""
"1789-06-08"	1789	6	"yes"	1	0	1	1	"m"	"m"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358010294"	"WCCDRV36901_1592"	""
"1789-06-13"	1789	6	"no"	0	0	1	3	"f"	"fm"	0	0	0	"bastardy"	"b"	"single_examinant"	"bastardmother"	"WCCDEP358280232"	""	""
"1789-06-19"	1789	6	"yes"	1	0	1	2	"f"	"fm"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358010295"	"WCCDRV36901_1594"	""
"1789-06-20"	1789	6	"no"	0	0	1	3	"f"	"fm"	1	0	1	"settlement"	"sv"	"single_examinant"	"bastardmother"	"WCCDEP358280234"	""	""
"1789-06-23"	1789	6	"no"	0	0	1	1	"m"	"m"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358010296"	""	""
"1789-07-00"	1789	7	"no"	0	0	1	3	"f"	"fm"	1	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358010300"	""	""
"1789-07-07"	1789	7	"no"	0	0	1	2	"f"	"f"	1	0	1	"settlement"	"sv"	"single_examinant"	"bastardmother"	"WCCDEP358280103"	""	""
"1789-07-08"	1789	7	"no"	0	0	1	4	"f"	"fm"	1	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358010297"	""	""
"1789-07-08"	1789	7	"no"	0	0	1	4	"f"	"fm"	1	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358010298"	""	""
"1789-07-08"	1789	7	"yes"	1	0	1	3	"f"	"fm"	1	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358010299"	"WCCDRV36901_1597"	""
"1789-07-13"	1789	7	"no"	0	0	1	2	"f"	"fm"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358020150"	""	""
"1789-07-14"	1789	7	"yes"	1	0	1	1	"m"	"m"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358020151"	"WCCDRV36901_1598"	""
"1789-07-24"	1789	7	"no"	0	0	1	3	"f"	"fm"	1	0	1	"settlement"	"sv"	"single_examinant"	"bastardmother"	"WCCDEP358280236"	""	""
"1789-07-25"	1789	7	"no"	0	0	1	1	"f"	"f"	0	0	0	"bastardy"	"b"	"single_examinant"	"bastardmother"	"WCCDEP358280238"	""	""
"1789-07-27"	1789	7	"yes"	1	0	1	2	"f"	"fm"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358010302"	"WCCDRV36901_1599"	""
"1789-07-28"	1789	7	"yes"	1	0	1	3	"f"	"fm"	1	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358020153"	"WCCDRV36901_1600"	""
"1789-08-05"	1789	8	"yes"	1	0	1	2	"f"	"f"	1	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358020154"	"WCCDRV36901_1601"	""
"1789-08-05"	1789	8	"no"	0	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358020155"	""	""
"1789-08-07"	1789	8	"yes"	1	0	1	2	"m"	"fm"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358020156"	"WCCDRV36901_1602"	""
"1789-08-14"	1789	8	"yes"	1	0	1	3	"f"	"fm"	1	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358020157"	"WCCDRV36901_1604"	""
"1789-08-17"	1789	8	"no"	0	0	1	5	"f"	"fm"	1	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358010303"	""	""
"1789-08-17"	1789	8	"yes"	1	0	1	3	"f"	"fm"	0	0	0	"settlement"	"sv"	"single_examinant"	"bastard"	"WCCDEP358020158"	"WCCDRV36901_1606"	""
"1789-08-19"	1789	8	"yes"	1	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358020159"	"WCCDRV36901_1607"	""
"1789-08-22"	1789	8	"yes"	1	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358010304"	"WCCDRV36901_1610"	""
"1789-08-26"	1789	8	"yes"	1	0	1	4	"m"	"fm"	1	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358020160"	"WCCDRV36901_1608"	""
"1789-08-27"	1789	8	"yes"	1	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358020161"	"WCCDRV36901_1609"	""
"1789-08-28"	1789	8	"yes"	1	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358010305"	"WCCDRV36901_1610"	""
"1789-09-02"	1789	9	"yes"	1	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358020162"	"WCCDRV36901_1611"	""
"1789-09-03"	1789	9	"no"	0	0	1	1	"m"	"m"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358020163"	""	""
"1789-09-08"	1789	9	"yes"	1	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358020164"	"WCCDRV36901_1612"	""
"1789-09-09"	1789	9	"no"	0	0	1	3	"f"	"fm"	1	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358010306"	""	""
"1789-09-14"	1789	9	"yes"	1	0	1	1	"m"	"m"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358010307"	"WCCDRV36901_1605"	""
"1789-09-28"	1789	9	"no"	0	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358010308"	""	""
"1789-09-29"	1789	9	"no"	0	0	1	2	"f"	"fm"	0	0	0	"bastardy"	"b"	"single_examinant"	"bastardmother"	"WCCDEP358280240"	""	""
"1789-10-10"	1789	10	"yes"	1	0	1	1	"f"	"f"	1	1	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358020165"	"WCCDRV36901_1640"	""
"1789-10-15"	1789	10	"yes"	1	0	1	2	"f"	"fm"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358010309"	"WCCDRV36901_1614"	""
"1789-10-16"	1789	10	"no"	0	0	1	4	"m"	"fm"	1	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358020166"	""	""
"1789-10-20"	1789	10	"no"	0	0	1	2	"f"	"fm"	0	0	0	"bastardy"	"b"	"single_examinant"	"bastardmother"	"WCCDEP358280242"	""	""
"1789-10-21"	1789	10	"yes"	1	0	1	2	"f"	"fm"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358020167"	"WCCDRV36901_1616"	""
"1789-10-22"	1789	10	"yes"	1	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358020168"	"WCCDRV36901_1641"	""
"1789-10-24"	1789	10	"yes"	1	1	1	2	"f"	"fm"	1	1	0	"settlement"	"sv"	"single_on_behalf"	""	"WCCDEP358020169"	"WCCDRV36901_1642"	""
"1789-10-29"	1789	10	"yes"	1	0	1	3	"f"	"fm"	0	0	0	"settlement"	"sv"	"single_examinant"	"bastard"	"WCCDEP358020170"	"WCCDRV36901_1618"	""
"1789-10-30"	1789	10	"yes"	1	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358010311"	"WCCDRV36901_1643"	""
"1789-10-30"	1789	10	"no"	0	0	1	2	"f"	"fm"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358020171"	""	""
"1789-10-30"	1789	10	"no"	0	0	1	3	"f"	"fm"	1	0	1	"settlement"	"sv"	"single_examinant"	"bastardmother"	"WCCDEP358280244"	""	""
"1789-11-04"	1789	11	"no"	0	0	1	6	"m"	"fm"	1	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358010312"	""	""
"1789-11-05"	1789	11	"no"	0	0	1	3	"f"	"fm"	1	0	1	"settlement"	"sv"	"single_examinant"	"bastardmother"	"WCCDEP358280246"	""	""
"1789-11-05"	1789	11	"no"	0	0	1	2	"f"	"fm"	0	0	0	"bastardy"	"b"	"single_examinant"	"bastardmother"	"WCCDEP358280248"	""	""
"1789-11-07"	1789	11	"yes"	1	1	1	1	"f"	"f"	1	1	1	"settlement"	"sv"	"single_on_behalf"	"bastard"	"WCCDEP358010313"	"WCCDRV36901_1619"	""
"1789-11-07"	1789	11	"no"	0	0	1	3	"f"	"fm"	1	0	1	"settlement"	"sv"	"single_examinant"	"bastardmother"	"WCCDEP358280250"	""	""
"1789-11-12"	1789	11	"no"	0	1	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_on_behalf"	""	"WCCDEP358020172"	""	""
"1789-11-13"	1789	11	"yes"	1	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358020173"	"WCCDRV36901_1645"	""
"1789-11-13"	1789	11	"no"	0	0	1	3	"f"	"fm"	1	0	1	"settlement"	"sv"	"single_examinant"	"bastardmother"	"WCCDEP358280252"	""	""
"1789-11-21"	1789	11	"no"	0	1	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_on_behalf"	""	"WCCDEP358010314"	""	""
"1789-11-25"	1789	11	"yes"	1	0	1	2	"f"	"fm"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358020174"	"WCCDRV36901_1650"	""
"1789-11-28"	1789	11	"no"	0	0	1	2	"f"	"fm"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358020175"	""	""
"1789-12-00"	1789	12	"yes"	1	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358280257"	"WCCDRV36901_1625"	""
"1789-12-04"	1789	12	"yes"	1	0	1	1	"m"	"m"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358010315"	"WCCDRV36901_1651"	""
"1789-12-08"	1789	12	"yes"	1	1	1	1	"m"	"m"	1	1	1	"settlement"	"sv"	"single_on_behalf"	"bastard"	"WCCDEP358010316"	"WCCDRV36901_1620"	""
"1789-12-08"	1789	12	"no"	0	0	1	2	"f"	"fm"	0	0	0	"settlement"	"sv"	"single_examinant"	"bastardmother"	"WCCDEP358280254"	""	""
"1789-12-11"	1789	12	"yes"	1	0	1	1	"f"	"f"	0	0	0	"settlement"	"sv"	"single_examinant"	""	"WCCDEP358020176"	"WCCDRV36901_1622"	""
"1789-12-11"	1789	12	"yes"	1	0	1	3	"f"	"fm"	1	0	1	"settlement"	"sv"	"single_examinant"	"bastardmother"	"WCCDEP358020177"	"WCCDRV36901_1621"	""
"1789-12-12"	1789	12	"no"	0	0	1	2	"f"	"fm"	0	0	0	"bastardy"	"b"	"single_examinant"	"bastardmother"	"WCCDEP358280256"	""	""
